IKEA 仙台, 38.225443683680965, 140.88619132558006
IKEA 新三郷, 35.85624087928599, 139.87055303188004
IKEA  Tokyo-Bay, 35.681556817882, 139.99198855709005
IKEA 立川, 35.706808311052995, 139.41189273079
IKEA 渋谷, 35.660404695921, 139.69962571292
IKEA 新宿, 35.69008482610501, 139.70483532992
IKEA 原宿, 35.67064963963999, 139.70326886768999
IKEA 港北, 35.522646780966994, 139.59003351663
IKEA 長久手, 35.1762716561, 137.07542118986999
IKEA 鶴浜, 34.63688919706101, 135.44964575230006
IKEA 神戸, 34.66434710284399, 135.21861488816
IKEA 福岡新宮, 33.71003664893698, 130.44986835966006
